,prompt,response_3,tiempo_3,ram_mb_3,gpu_mb_3
28,"Prepare one easy mixed-operation problem with addition and subtraction for an upper elementary student in the context of a community park, with no negative answer. Keep the wording clear and age-appropriate. Give only the question as plain text. Do not include the solution.","system
At the community park, there are 15 swings and 8 slides. If 3 children use the swings and 2 more children join them, how many swings and slides are left?",1.184187412261963,2125.16,3274.0
29,"Make one moderate logic-based elementary math question for a young learner ready for a challenge in the context of a sports day, combining time and addition. Avoid unnecessary details. Output only the question in text form, without hints or an answer.","system
How many minutes will it take to run 5 laps around the 400-meter track if each lap takes 12 minutes?",0.8231422901153564,2125.16,3274.0
30,"Create a single moderate short multiplication fact problem for a primary school student in the context of a farm, using four equal groups. Make the situation realistic. Output only the question in text form, without hints or an answer.","system
How many apples are there if each group has 5 apples and there are 4 such groups?",0.6208786964416504,2125.16,3274.0
31,"Write a single simple subtraction question with a missing number for an upper elementary student in the context of a school cafeteria, with simple borrowing. Keep the question concise. Output only the question in text form, without hints or an answer.","system
What is 15 - __ = 9?",0.4008915424346924,2125.16,3274.0
32,"Create one slightly challenging question about the greatest common divisor for a young learner ready for a challenge in the context of a birthday party, using numbers below 50. Make the situation realistic. Return only the question in plain text, with no answer or explanation.","system
If Sarah and Tom both have birthday cakes that they want to cut into pieces so that each gets an equal number of slices without any leftovers, what is the largest number of slices their cakes can be divided into if Sarah's cake has 48 slices and Tom's cake has 60 slices?",1.6704967021942139,2125.16,3274.0
33,"Make a single slightly challenging question about sides and vertices for a student learning basic mathematics in the context of a school library, about identifying a shape. Keep the question concise. Return one question only, written as plain text.","system
What is the difference between the number of sides and the number of vertices in a polygon?",0.5760927200317383,2125.16,3274.0
34,"Prepare a single easy question about rows and columns described with words for a young math learner in the context of a beach visit, using four equal groups. Make all needed information explicit. Return one question only, written as plain text.","system
How many cookies did each group receive if there were 24 cookies to be shared equally among 4 groups?",0.7056949138641357,2125.16,3274.0
35,"Create one easy question comparing two quantities for a young math learner in the context of a camping trip, with a short real-life situation. Avoid unnecessary details. Return one question only, written as plain text.","system
How many more calories does a 10-pound sack of beans contain compared to a 5-pound sack?",0.6998686790466309,2125.16,3274.0
36,"Write one slightly challenging simple GCD word problem for a primary school student learning advanced topics in the context of a birthday party, using an equal-row situation. Use familiar vocabulary. Output only the question in text form, without hints or an answer.","system
At the birthday party, there are 12 cupcakes and 8 cookies. If each row on the table has to have the same number of cupcakes and cookies, what is the greatest number of items that can be placed in each row?",1.428778886795044,2125.16,3274.0
37,"Make a single slightly challenging question about two repeating events for a young learner ready for a challenge in the context of a playground, with an LCM below 60. Avoid unnecessary details. Use plain text only and provide no solution or explanation.","system
Two children, Alex and Jamie, love to play on the swings at recess. They both start swinging at the same time but swing back and forth every 15 seconds and 20 seconds respectively. How many times will they overlap in their swings within one minute?",1.4949898719787598,2125.16,3274.0
38,"Make one slightly challenging question about finding a total and then what remains for an upper elementary student in the context of a bus trip, with no negative answer. Make all needed information explicit. Output only the question in text form, without hints or an answer.","system
What is the total number of passengers on the bus if there were initially 50 people boarding at the first stop and another 30 people boarding at the second stop? How many seats remain available after these stops?",1.2379977703094482,2125.16,3274.0
39,"Generate one slightly challenging addition question with three addends for a young math learner in the context of a community park, using three small whole numbers. Keep the wording clear and age-appropriate. Output only the question in text form, without hints or an answer.","system
What is the sum of 15, 20, and 30?",0.5679442882537842,2125.16,3274.0
40,"Create a single basic short multiplication fact problem for a primary school student in the context of a book fair, with a product below 100. Use familiar vocabulary. Use plain text only and provide no solution or explanation.","system
24 × 5 = ?",0.29204487800598145,2125.16,3274.0
41,"Create one basic subtraction word problem for an elementary student in the context of a school cafeteria, using two-digit numbers. Avoid unnecessary details. Return only the question in plain text, with no answer or explanation.","system
At the school cafeteria, there were 45 apples available for lunch. If 27 apples were eaten during lunchtime, how many apples are left?",0.9337072372436523,2125.16,3274.0
42,"Prepare one basic question using repeated addition for a primary school student in the context of a birthday party, without showing an array. Make all needed information explicit. Output only the question in text form, without hints or an answer.","system
How many pieces of cake will each child get if you divide 12 cakes equally among 4 children?",0.6725726127624512,2125.16,3274.0
43,"Create a single moderate mixed-skills mathematics challenge for a young learner ready for a challenge in the context of a school library, combining geometry and arithmetic. Use familiar vocabulary. Output only the question in text form, without hints or an answer.","system
In the shape of a triangular bookshelf, each side measures 10 inches. If you need to place a decorative strip along all three sides, how many inches of the strip will be required?",1.1395847797393799,2125.16,3274.0
44,"Prepare a single easy question about choosing the correct time for an upper elementary student in the context of a classroom, using whole hours. Use whole numbers only. Return only the question in plain text, with no answer or explanation.","system
When should the teacher announce recess to ensure students have enough time but not too much?",0.5548336505889893,2125.16,3274.0
45,"Generate a single slightly challenging elapsed-time word problem for a student learning basic mathematics in the context of a garden, using half hours. Make the situation realistic. Return only the question in plain text, with no answer or explanation.","system
A gardener spent 30 minutes planting flowers and another 15 minutes watering them after they were planted. How many total hours did the gardener spend on these tasks?",1.0551295280456543,2125.16,3274.0
46,"Generate a single easy logic-based elementary math question for an upper elementary student in the context of a community park, combining addition and multiplication. Use one direct question at the end. Return only the question in plain text, with no answer or explanation.","system
At the community park, there are 4 picnic tables. Each table can seat 6 people. If each person needs 2 sandwiches to eat, how many sandwiches do they need in total?",1.1402068138122559,2125.16,3274.0
47,"Write one basic question about the least common multiple for a young learner ready for a challenge in the context of a school library, using two repeating time intervals. Make all needed information explicit. Output only the question in text form, without hints or an answer.","system
What is the least common multiple (LCM) of 15 and 20 minutes?",0.6426115036010742,2125.16,3274.0
48,"Prepare one easy question about making equal groups for an elementary student in the context of a sports day, using a simple sharing situation. Make all needed information explicit. Return only the question in plain text, with no answer or explanation.","system
How many ways can you share 12 water bottles equally among 4 teams during the school's sports day?",0.7141880989074707,2125.16,3274.0
49,"Write one easy missing-number equation for a young learner ready for a challenge in the context of a garden, using numbers below 50. Keep the question concise. Return one question only, written as plain text.","system
What is the next number in this sequence: 12, 17, 22, __?",0.7320106029510498,2125.16,3274.0
50,"Make a single slightly challenging question about two repeating events for a primary school student learning advanced topics in the context of a sports day, using a school schedule situation. Avoid unnecessary details. Use plain text only and provide no solution or explanation.","system
What is the difference between running laps around the track and jumping over hurdles during the school sports day?",0.6301670074462891,2125.16,3274.0
51,"Create a single easy question about finding a total and then what remains for a student learning basic mathematics in the context of a bus trip, with no negative answer. Use familiar vocabulary. Output only the question in text form, without hints or an answer.","system
How do you calculate the remaining distance after reaching your destination on a bus trip?",0.5213134288787842,2125.16,3274.0
52,"Make a single slightly challenging question about hours and minutes for an elementary student in the context of a bus trip, using an afternoon activity. Use whole numbers only. Return only the question in plain text, with no answer or explanation.","system
What is 30 minutes after 2:15 PM?",0.4701225757598877,2125.16,3274.0
53,"Create one simple simple LCM word problem for an upper elementary student in the context of a fruit shop, using two small multiples. Keep the question concise. Output only the question in text form, without hints or an answer.","system
A fruit shop sells apples and oranges. Apples cost $1 each and oranges cost $2 each. If a customer buys 3 apples and 4 oranges, how much does the total cost?",1.1335749626159668,2125.16,3274.0
54,"Prepare a single basic short sum problem for a primary school student in the context of a book fair, using one missing addend. Use familiar vocabulary. Use plain text only and provide no solution or explanation.","system
At the book fair, Sarah bought 5 books. She spent $20 on them. How much did each book cost?",0.7794573307037354,2125.16,3274.0
55,"Create one basic short sum problem for a young math learner in the context of a school library, with no regrouping. Use whole numbers only. Use plain text only and provide no solution or explanation.","system
A bookshelf has 5 shelves. Each shelf holds 8 books. How many books are there on the bookshelf?",0.7497115135192871,2125.16,3274.0
56,"Prepare one easy simple GCD word problem for an upper elementary student in the context of a bus trip, using an equal-packaging situation. Use whole numbers only. Return only the question in plain text, with no answer or explanation.","system
A bus can hold 45 passengers and needs to be filled equally from two different groups of people who each bring their own snacks. If there are 135 snacks in total, how many snacks will each group receive?",1.2966480255126953,2125.16,3274.0
57,"Prepare one slightly challenging question about adding two quantities for a young math learner in the context of a book fair, with no regrouping. Use one direct question at the end. Output only the question in text form, without hints or an answer.","system
What is the sum of 45 and 37?",0.44162464141845703,2125.16,3274.0
58,"Generate one simple greater-than or less-than question for an upper elementary student in the context of a birthday party, using numbers up to 20. Avoid unnecessary details. Give only the question as plain text. Do not include the solution.","system
Which is more: 15 cookies or 18 cupcakes?",0.46724772453308105,2125.16,3274.0
59,"Prepare one basic question using one unknown value for an upper elementary student in the context of a sports day, using addition. Make the situation realistic. Give only the question as plain text. Do not include the solution.","system
What is the total number of points if Sarah scored 15 points and Tom scored 20 points?",0.6751587390899658,2125.16,3274.0
60,"Write a single slightly challenging question about a daily schedule for a young math learner in the context of a playground, using an afternoon activity. Use one direct question at the end. Output only the question in text form, without hints or an answer.","system
What is the most challenging aspect of balancing playtime with learning activities during your afternoons as a young math learner?",0.727684736251831,2125.16,3274.0
61,"Write one simple short sum problem for a young math learner in the context of a bakery, using numbers up to 100. Use one direct question at the end. Give only the question as plain text. Do not include the solution.","system
How many cookies did the baker make if he baked 45 chocolate chip cookies and 37 oatmeal cookies?",0.7306878566741943,2125.16,3274.0
62,"Make one slightly challenging question about the least common multiple for a primary school student learning advanced topics in the context of a camping trip, using two repeating time intervals. Make the situation realistic. Give only the question as plain text. Do not include the solution.","system
What is the least common multiple (LCM) of 3 hours and 4 hours if Sarah and her friends need to set up their tents at both times equally?",1.0298023223876953,2125.16,3274.0
63,"Make a single simple question asking how much more one group has for an elementary student in the context of a bakery, using two-digit numbers. Make all needed information explicit. Use plain text only and provide no solution or explanation.","system
How many more cookies does Group A have compared to Group B if Group A has 47 cookies and Group B has 32 cookies?",0.9081301689147949,2125.16,3274.0
64,"Generate a single basic question asking when two schedules meet again for an upper elementary student in the context of a family picnic, using a repeating-pattern situation. Use one direct question at the end. Use plain text only and provide no solution or explanation.","system
When will the family's schedule match up again after they start their activities?",0.5243852138519287,2125.16,3274.0
65,"Generate a single easy question requiring the GCD of two numbers for an upper elementary student in the context of a family picnic, using numbers below 30. Use one direct question at the end. Use plain text only and provide no solution or explanation.","system
What is the greatest common divisor (GCD) of 24 and 36?",0.6317353248596191,2125.16,3274.0
66,"Generate one moderate question about making equal groups for a young learner ready for a challenge in the context of a fruit shop, asking for the largest possible group size. Avoid unnecessary details. Give only the question as plain text. Do not include the solution.","system
How many fruits can you put in each group if you want to make the largest possible groups from 24 apples and 36 oranges?",0.9133162498474121,2125.16,3274.0
67,"Generate one easy mixed-operation problem with addition and subtraction for a student learning basic mathematics in the context of a book fair, using three quantities. Avoid unnecessary details. Output only the question in text form, without hints or an answer.","system
A bookstore has 120 books on display. They sell 35 books to customers during the morning and then buy back 48 new books at noon. How many books does the bookstore have now?",1.2879655361175537,2125.16,3274.0
68,"Generate a single slightly challenging question about adding two quantities for a student learning basic mathematics in the context of a classroom, with no regrouping. Keep the question concise. Use plain text only and provide no solution or explanation.","system
What is the sum of 2345 and 6789?",0.5708119869232178,2125.16,3274.0
69,"Make a single basic question about the least common multiple for a young learner ready for a challenge in the context of a camping trip, using a school schedule situation. Use one direct question at the end. Give only the question as plain text. Do not include the solution.","system
What is the least common multiple (LCM) that helps you find out when all your friends will be back from their camping trips if each starts on different days?",1.0100011825561523,2125.16,3274.0
70,"Make a single basic subtraction word problem for a primary school student in the context of a school library, with simple borrowing. Use whole numbers only. Output only the question in text form, without hints or an answer.","system
At the beginning of the week, there were 150 books on the shelf. By Friday, 78 books had been borrowed and 32 new books had arrived. How many books are left on the shelf?",1.382286787033081,2125.16,3274.0
71,"Write a single basic question about sides and vertices for a student learning basic mathematics in the context of a classroom, using triangles and quadrilaterals. Keep the wording clear and age-appropriate. Return only the question in plain text, with no answer or explanation.","user
What is the difference between the number of sides and the number of vertices in a triangle?",0.6095495223999023,2125.16,3274.0
72,"Create a single easy question about two repeating events for an upper elementary student in the context of a community park, using a repeating-pattern situation. Keep the wording clear and age-appropriate. Give only the question as plain text. Do not include the solution.","system
What is the same at both ends of the playground slide?",0.4300224781036377,2125.16,3274.0
73,"Make one easy question comparing two groups with a ratio for a primary school student learning advanced topics in the context of a bakery, using numbers below 10. Make the situation realistic. Return one question only, written as plain text.","system
Question: In a bakery, there are 3 chocolate chip cookies and 2 oatmeal cookies. What is the ratio of chocolate chip cookies to oatmeal cookies?",0.985079288482666,2125.16,3274.0
74,"Prepare a single basic question about hours and minutes for an upper elementary student in the context of a sports day, using a morning activity. Use whole numbers only. Give only the question as plain text. Do not include the solution.","system
What is the total number of minutes in 3 hours?",0.42267942428588867,2125.16,3274.0
75,"Prepare one basic question about reading a written clock time for a primary school student in the context of a book fair, using whole hours. Use one direct question at the end. Give only the question as plain text. Do not include the solution.","system
What is 3:00 PM on a regular clock?",0.44092607498168945,2125.16,3274.0
76,"Write a single slightly challenging question about making equal groups for a primary school student learning advanced topics in the context of a toy store, using an equal-packaging situation. Use one direct question at the end. Output only the question in text form, without hints or an answer.","system
How can you ensure that all toys in different packaging sizes (e.g., small boxes, medium cases) are distributed evenly among children's age groups while maintaining fairness and equality?",1.0443389415740967,2125.16,3274.0
77,"Generate one easy addition question with three addends for a young math learner in the context of a farm, using numbers up to 20. Make all needed information explicit. Output only the question in text form, without hints or an answer.","system
What is the total number of apples and carrots on the apple tree and carrot patch if there are 15 apples, 8 more carrots than apples, and 7 fewer pumpkins than carrots?",1.200749397277832,2125.16,3274.0
78,"Generate a single easy question requiring the LCM of two numbers for an upper elementary student in the context of a book fair, using a school schedule situation. Avoid unnecessary details. Return only the question in plain text, with no answer or explanation.","system
What is the least common multiple (LCM) of 12 and 18 that could represent the number of books on display at the school's annual book fair?",1.0326368808746338,2125.16,3274.0
79,"Create one simple question about hours and minutes for an upper elementary student in the context of a fruit shop, using a morning activity. Make the situation realistic. Return only the question in plain text, with no answer or explanation.","system
What time should you arrive at the fruit shop to buy apples before they run out?",0.5609230995178223,2125.16,3274.0
80,"Prepare one easy question requiring the GCD of two numbers for a young learner ready for a challenge in the context of a birthday party, using an equal-packaging situation. Make all needed information explicit. Give only the question as plain text. Do not include the solution.","system
How many candies will each child get if you want to divide 24 red candies and 36 blue candies equally among your friends at the birthday party?",0.9543337821960449,2125.16,3274.0
81,"Prepare one moderate question about adding two quantities for an upper elementary student in the context of a community park, using numbers up to 100. Use one direct question at the end. Output only the question in text form, without hints or an answer.","system
What is the sum of 45 and 37?",0.46545863151550293,2125.16,3274.0
82,"Generate a single moderate elapsed-time word problem for an upper elementary student in the context of a family picnic, with an interval shorter than two hours. Use familiar vocabulary. Give only the question as plain text. Do not include the solution.","system
How long will it take to bake 12 cookies if the oven heats up from room temperature to 350°F in 4 minutes?",0.9211647510528564,2125.16,3274.0
83,"Write one basic question that requires finding a total for a student learning basic mathematics in the context of a school cafeteria, with simple regrouping. Keep the wording clear and age-appropriate. Return one question only, written as plain text.","system
How much will 3 students need to pay if each buys an apple costing $1.50, considering they must also buy a cheese stick priced at $2.75?",1.0522828102111816,2125.16,3274.0
84,"Prepare a single slightly challenging question about equal groups for a student learning basic mathematics in the context of a pet shelter, without showing an array. Use familiar vocabulary. Use plain text only and provide no solution or explanation.","system
How many different ways can you group 12 cats into groups where each group has exactly 3 cats?",0.6622319221496582,2125.16,3274.0
85,"Make a single slightly challenging question about two repeating events for a young learner ready for a challenge in the context of a camping trip, using a school schedule situation. Make the situation realistic. Return only the question in plain text, with no answer or explanation.","system
What might be a tricky task for a student to complete on their first day at camp that requires planning and organization?",0.6940963268280029,2125.16,3274.0
86,"Create a single easy problem that requires two or three steps for an upper elementary student in the context of a book fair, with a clear and solvable situation. Make the situation realistic. Return one question only, written as plain text.","system
At the local book fair, there are 120 books on display. The librarian decides to organize them into equal stacks. If she makes 8 stacks, how many books will be in each stack?",1.17647123336792,2125.16,3274.0
87,"Generate a single moderate question about an equivalent ratio for a young learner ready for a challenge in the context of a music class, using an equivalent-ratio situation described with words. Keep the question concise. Output only the question in text form, without hints or an answer.","system
What is the equivalent ratio if 3 beats equal 4 notes?",0.46881103515625,2125.16,3274.0
88,"Prepare a single basic question comparing two groups with a ratio for a young learner ready for a challenge in the context of a community park, using numbers below 10. Use familiar vocabulary. Return one question only, written as plain text.","system
Which group has more people at the playground? Group A has 7 kids and 4 adults, while Group B has 5 kids and 6 adults.",0.9136834144592285,2125.16,3274.0
89,"Generate one slightly challenging multiplication word problem for a young math learner in the context of a bus trip, using facts from 2 to 5. Use whole numbers only. Give only the question as plain text. Do not include the solution.","system
A bus travels at an average speed of 60 miles per hour. If it takes 3 hours to reach its destination, how many miles does the bus travel?",1.0402297973632812,2125.16,3274.0
90,"Generate a single simple question using repeated addition for a young math learner in the context of a camping trip, with a product below 100. Avoid unnecessary details. Output only the question in text form, without hints or an answer.","system
How many total marshmallows did they collect if each person collected 5 marshmallows and there were 8 people at the campfire?",0.8934855461120605,2125.16,3274.0
91,"Write one slightly challenging division word problem for a young math learner in the context of a playground, using a dividend below 100. Keep the question concise. Use plain text only and provide no solution or explanation.","system
At the school's annual sports day, there were 35 children playing on the swings. If each swing can hold 4 children at once, how many swings does the playground need to accommodate all the children?",1.2248280048370361,2125.16,3274.0
92,"Write one simple question comparing two geometric shapes for an elementary student in the context of a garden, using triangles and quadrilaterals. Keep the wording clear and age-appropriate. Return only the question in plain text, with no answer or explanation.","system
What is the difference between a triangle and a quadrilateral shape?",0.44394397735595703,2125.16,3274.0
93,"Make a single easy question asking which amount is larger for a student learning basic mathematics in the context of a school library, using the words greater, less, or equal. Keep the wording clear and age-appropriate. Return one question only, written as plain text.","system
Which amount is larger: 50 books or 47 books?",0.4961051940917969,2125.16,3274.0
94,"Write a single simple word problem that can be solved with one equation for an upper elementary student in the context of a pet shelter, with the unknown on the right side. Keep the question concise. Give only the question as plain text. Do not include the solution.","system
A shelter has 15 cats. How many more cats must it take to reach a total of 20 cats?",0.7528541088104248,2125.16,3274.0
95,"Write a single simple question about equal sharing for a student learning basic mathematics in the context of a school cafeteria, using divisors from 2 to 10. Use familiar vocabulary. Output only the question in text form, without hints or an answer.","system
How can you divide 30 apples equally among 5 students?",0.49971532821655273,2125.16,3274.0
96,"Prepare a single moderate question comparing two groups with a ratio for a young learner ready for a challenge in the context of a classroom, without fractions or decimals. Keep the question concise. Use plain text only and provide no solution or explanation.","system
Which group has more members: Group A with 15 students or Group B with 20 students?",0.7292840480804443,2125.16,3274.0
97,"Create a single easy question about taking away for a student learning basic mathematics in the context of a science fair, using numbers up to 20. Keep the wording clear and age-appropriate. Return only the question in plain text, with no answer or explanation.","system
How many marbles will be left if you take away 7 from a group of 15?",0.6833105087280273,2125.16,3274.0
98,"Create a single simple addition question with three addends for an upper elementary student in the context of a music class, with no regrouping. Keep the question concise. Use plain text only and provide no solution or explanation.","system
What is 4 + 5 + 3?",0.4257509708404541,2125.16,3274.0
99,"Create one easy simple number-pattern question for a young learner ready for a challenge in the context of a bakery, using division with no remainder. Keep the wording clear and age-appropriate. Output only the question in text form, without hints or an answer.","system
How many cookies does each friend get if you divide 24 cookies equally among 6 friends?",0.6771013736724854,2125.16,3274.0
100,"Create one moderate ratio word problem for a primary school student learning advanced topics in the context of a toy store, using two types of objects. Use one direct question at the end. Use plain text only and provide no solution or explanation.","system
A toy store has 300 toys in total. Out of these, 120 are action figures and the rest are dolls. What is the ratio of action figures to dolls? 

What is the ratio of action figures to dolls?",1.4131317138671875,2125.16,3274.0
101,"Create one easy question about equal groups for an upper elementary student in the context of a playground, using facts from 2 to 5. Keep the question concise. Return one question only, written as plain text.","system
How many different ways can you divide a group of 10 children into two equal teams?",0.6089155673980713,2125.16,3274.0
102,"Make one easy mixed-skills mathematics challenge for a young learner ready for a challenge in the context of a classroom, combining geometry and arithmetic. Use one direct question at the end. Return one question only, written as plain text.","system
A square garden has sides measuring 10 meters each. If you walk around the perimeter of the garden once, how many meters do you walk? 

Answer: 40 meters.",1.056304931640625,2125.16,3274.0
103,"Make one moderate question about choosing the correct time for a young math learner in the context of a bus trip, using times to the nearest five minutes. Make the situation realistic. Return only the question in plain text, with no answer or explanation.","system
What is the best time to leave the house if you want your young math learner to arrive at the museum exactly at 10:30 AM for their scheduled activity?",0.9950356483459473,2125.16,3274.0
104,"Make one simple question requiring the GCD of two numbers for an upper elementary student in the context of a camping trip, using numbers below 30. Avoid unnecessary details. Return only the question in plain text, with no answer or explanation.","system
What is the greatest common divisor (GCD) of 24 and 18?",0.5834851264953613,2125.16,3274.0
