,prompt,response_1,tiempo_1,ram_mb_1,gpu_mb_1
50,"Make a single slightly challenging question about two repeating events for a primary school student learning advanced topics in the context of a sports day, using a school schedule situation. Avoid unnecessary details. Use plain text only and provide no solution or explanation.","system
What is the difference between running laps around the track and jumping over hurdles during a school sports day?",0.6005127429962158,2118.99,3274.0
51,"Create a single easy question about finding a total and then what remains for a student learning basic mathematics in the context of a bus trip, with no negative answer. Use familiar vocabulary. Output only the question in text form, without hints or an answer.","system
How do you calculate the remaining distance if you know the initial distance to your destination and how much time has passed?",0.6777455806732178,2118.99,3274.0
52,"Make a single slightly challenging question about hours and minutes for an elementary student in the context of a bus trip, using an afternoon activity. Use whole numbers only. Return only the question in plain text, with no answer or explanation.","system
What is 30 minutes after 2:45 PM?",0.45467114448547363,2118.99,3274.0
53,"Create one simple simple LCM word problem for an upper elementary student in the context of a fruit shop, using two small multiples. Keep the question concise. Output only the question in text form, without hints or an answer.","system
A fruit shop sells apples and oranges. If 3 bags of apples cost as much as 2 bags of oranges, how many bags of oranges would it take to equal the cost of 15 bags of apples?",1.2054595947265625,2119.0,3274.0
54,"Prepare a single basic short sum problem for a primary school student in the context of a book fair, using one missing addend. Use familiar vocabulary. Use plain text only and provide no solution or explanation.","system
At the book fair, there were 15 books on display. If you bought 7 books, how many books did you have left?",0.839087724685669,2119.0,3274.0
55,"Create one basic short sum problem for a young math learner in the context of a school library, with no regrouping. Use whole numbers only. Use plain text only and provide no solution or explanation.","system
There are 12 books on a shelf. If you take away 3 books, how many books remain?",0.707136869430542,2119.0,3274.0
56,"Prepare one easy simple GCD word problem for an upper elementary student in the context of a bus trip, using an equal-packaging situation. Use whole numbers only. Return only the question in plain text, with no answer or explanation.","system
A school is planning a bus trip and needs to pack snacks equally into bags. If they have 48 apples and want to put them into bags so that each bag has the same number of apples without any leftovers, what's the largest number of apples that can go into each bag?",1.556241512298584,2119.0,3274.0
57,"Prepare one slightly challenging question about adding two quantities for a young math learner in the context of a book fair, with no regrouping. Use one direct question at the end. Output only the question in text form, without hints or an answer.","system
What is the sum of 24 and 37?",0.42778515815734863,2119.0,3274.0
58,"Generate one simple greater-than or less-than question for an upper elementary student in the context of a birthday party, using numbers up to 20. Avoid unnecessary details. Give only the question as plain text. Do not include the solution.","system
Which is more: 15 cookies or 18 cupcakes?",0.45316648483276367,2119.0,3274.0
59,"Prepare one basic question using one unknown value for an upper elementary student in the context of a sports day, using addition. Make the situation realistic. Give only the question as plain text. Do not include the solution.","system
What is the total number of points scored if Sarah scores 15 points and Tom scores 20 points?",0.6859047412872314,2119.0,3274.0
60,"Write a single slightly challenging question about a daily schedule for a young math learner in the context of a playground, using an afternoon activity. Use one direct question at the end. Output only the question in text form, without hints or an answer.","system
What is the most challenging aspect of balancing playtime with educational activities during your afternoons as a young math learner?",0.7115468978881836,2119.0,3274.0
61,"Write one simple short sum problem for a young math learner in the context of a bakery, using numbers up to 100. Use one direct question at the end. Give only the question as plain text. Do not include the solution.","system
What is the total number of cookies if you buy 5 boxes, each containing 24 cookies?",0.6376535892486572,2119.0,3274.0
62,"Make one slightly challenging question about the least common multiple for a primary school student learning advanced topics in the context of a camping trip, using two repeating time intervals. Make the situation realistic. Give only the question as plain text. Do not include the solution.","system
What is the smallest number of tents needed if each tent can accommodate 4 people and you have 28 campers coming to your family's camping trip?",0.9157528877258301,2119.0,3274.0
63,"Make a single simple question asking how much more one group has for an elementary student in the context of a bakery, using two-digit numbers. Make all needed information explicit. Use plain text only and provide no solution or explanation.","system
What is the difference between the total number of cupcakes made by Group A and Group B?",0.5654151439666748,2119.0,3274.0
64,"Generate a single basic question asking when two schedules meet again for an upper elementary student in the context of a family picnic, using a repeating-pattern situation. Use one direct question at the end. Use plain text only and provide no solution or explanation.",system When will the schedule for setting up the tent match with the schedule for packing away?,0.5065279006958008,2119.0,3274.0
65,"Generate a single easy question requiring the GCD of two numbers for an upper elementary student in the context of a family picnic, using numbers below 30. Use one direct question at the end. Use plain text only and provide no solution or explanation.","system
What is the greatest common divisor (GCD) of 24 and 18?",0.5908060073852539,2119.0,3274.0
66,"Generate one moderate question about making equal groups for a young learner ready for a challenge in the context of a fruit shop, asking for the largest possible group size. Avoid unnecessary details. Give only the question as plain text. Do not include the solution.","system
How many fruits can be placed in each basket if you want to make the largest possible number of equal groups from 24 apples and 36 oranges?",0.9159419536590576,2119.0,3274.0
67,"Generate one easy mixed-operation problem with addition and subtraction for a student learning basic mathematics in the context of a book fair, using three quantities. Avoid unnecessary details. Output only the question in text form, without hints or an answer.","system
A bookstore has 120 books on display. They sell 35 books to customers during the morning and then buy back 48 new books at noon. How many books does the bookstore have now?",1.1874885559082031,2119.0,3274.0
68,"Generate a single slightly challenging question about adding two quantities for a student learning basic mathematics in the context of a classroom, with no regrouping. Keep the question concise. Use plain text only and provide no solution or explanation.","system
What is the sum of 456 and 789?",0.47814130783081055,2119.0,3274.0
69,"Make a single basic question about the least common multiple for a young learner ready for a challenge in the context of a camping trip, using a school schedule situation. Use one direct question at the end. Give only the question as plain text. Do not include the solution.","system
What is the least common multiple (LCM) and how can it be used to solve problems related to scheduling or planning activities?",0.7526195049285889,2119.11,3274.0
70,"Make a single basic subtraction word problem for a primary school student in the context of a school library, with simple borrowing. Use whole numbers only. Output only the question in text form, without hints or an answer.","system
At the beginning of the week, there were 150 books on the shelf. By Friday, 78 books had been borrowed and 35 books were returned. How many books are left on the shelf?",1.2396249771118164,2119.14,3274.0
71,"Write a single basic question about sides and vertices for a student learning basic mathematics in the context of a classroom, using triangles and quadrilaterals. Keep the wording clear and age-appropriate. Return only the question in plain text, with no answer or explanation.","system
What is the difference between the number of sides and the number of vertices in a triangle?",0.554229736328125,2119.14,3274.0
72,"Create a single easy question about two repeating events for an upper elementary student in the context of a community park, using a repeating-pattern situation. Keep the wording clear and age-appropriate. Give only the question as plain text. Do not include the solution.","system
What is one thing that happens every day at the playground during recess time?",0.47742390632629395,2119.14,3274.0
73,"Make one easy question comparing two groups with a ratio for a primary school student learning advanced topics in the context of a bakery, using numbers below 10. Make the situation realistic. Return one question only, written as plain text.","system
Question: If a bakery makes 3 chocolate cakes and 2 vanilla cakes every day, what is the ratio of chocolate cakes to vanilla cakes?",0.8445918560028076,2119.15,3274.0
74,"Prepare a single basic question about hours and minutes for an upper elementary student in the context of a sports day, using a morning activity. Use whole numbers only. Give only the question as plain text. Do not include the solution.","system
What is the total time from 8:15 AM to 9:45 AM?",0.6098423004150391,2119.15,3274.0
75,"Prepare one basic question about reading a written clock time for a primary school student in the context of a book fair, using whole hours. Use one direct question at the end. Give only the question as plain text. Do not include the solution.","system
What is 3:00 PM on a regular clock?",0.42954301834106445,2119.15,3274.0
76,"Write a single slightly challenging question about making equal groups for a primary school student learning advanced topics in the context of a toy store, using an equal-packaging situation. Use one direct question at the end. Output only the question in text form, without hints or an answer.","system
How can you ensure that each package contains exactly 5 toys when packing 40 new toys into boxes?",0.6581575870513916,2119.15,3274.0
77,"Generate one easy addition question with three addends for a young math learner in the context of a farm, using numbers up to 20. Make all needed information explicit. Output only the question in text form, without hints or an answer.","system
What is the total number of animals on the farm if there are 15 cows, 8 sheep, and 7 pigs?",0.7850205898284912,2119.15,3274.0
78,"Generate a single easy question requiring the LCM of two numbers for an upper elementary student in the context of a book fair, using a school schedule situation. Avoid unnecessary details. Return only the question in plain text, with no answer or explanation.","system
What is the least common multiple (LCM) of 12 and 18 that could represent the number of books on two different tables at a book fair?",1.002387285232544,2119.15,3274.0
79,"Create one simple question about hours and minutes for an upper elementary student in the context of a fruit shop, using a morning activity. Make the situation realistic. Return only the question in plain text, with no answer or explanation.",system How many minutes will it take to sell 10 apples if each apple takes 2 minutes to be sold?,0.6932125091552734,2119.15,3274.0
80,"Prepare one easy question requiring the GCD of two numbers for a young learner ready for a challenge in the context of a birthday party, using an equal-packaging situation. Make all needed information explicit. Give only the question as plain text. Do not include the solution.","system
What is the greatest common divisor (GCD) of 24 and 36?",0.6102256774902344,2119.15,3274.0
81,"Prepare one moderate question about adding two quantities for an upper elementary student in the context of a community park, using numbers up to 100. Use one direct question at the end. Output only the question in text form, without hints or an answer.","system
What is the sum of 45 and 37?",0.4414811134338379,2119.15,3274.0
82,"Generate a single moderate elapsed-time word problem for an upper elementary student in the context of a family picnic, with an interval shorter than two hours. Use familiar vocabulary. Give only the question as plain text. Do not include the solution.","system
At the end of the day at the family picnic, it took 15 minutes to set up the tent and another 20 minutes to clean up afterwards. How long did the entire picnic take?",1.1827492713928223,2119.15,3274.0
83,"Write one basic question that requires finding a total for a student learning basic mathematics in the context of a school cafeteria, with simple regrouping. Keep the wording clear and age-appropriate. Return one question only, written as plain text.","system
How much money will you have left after buying 3 sandwiches at $2 each and 1 juice box for $1?",0.780134916305542,2119.15,3274.0
84,"Prepare a single slightly challenging question about equal groups for a student learning basic mathematics in the context of a pet shelter, without showing an array. Use familiar vocabulary. Use plain text only and provide no solution or explanation.","system
How many different ways can you group 12 cats into groups where each group has at least one cat?",0.6823713779449463,2119.15,3274.0
85,"Make a single slightly challenging question about two repeating events for a young learner ready for a challenge in the context of a camping trip, using a school schedule situation. Make the situation realistic. Return only the question in plain text, with no answer or explanation.","system
What might happen if you forget to pack your tent and sleeping bag on the day of your outdoor adventure?",0.6541404724121094,2119.15,3274.0
86,"Create a single easy problem that requires two or three steps for an upper elementary student in the context of a book fair, with a clear and solvable situation. Make the situation realistic. Return one question only, written as plain text.","system
At the school's annual book fair, there are 120 books on display. If each student buys 3 books, how many students can buy books?",0.962435245513916,2119.16,3274.0
87,"Generate a single moderate question about an equivalent ratio for a young learner ready for a challenge in the context of a music class, using an equivalent-ratio situation described with words. Keep the question concise. Output only the question in text form, without hints or an answer.","system
In a music class, if 3 students play the piano and 4 students play the guitar, what is the ratio of students playing the piano to those playing the guitar?",1.0091772079467773,2119.16,3274.0
88,"Prepare a single basic question comparing two groups with a ratio for a young learner ready for a challenge in the context of a community park, using numbers below 10. Use familiar vocabulary. Return one question only, written as plain text.","system
How many more swings does Group A have compared to Group B?",0.44339561462402344,2119.16,3274.0
89,"Generate one slightly challenging multiplication word problem for a young math learner in the context of a bus trip, using facts from 2 to 5. Use whole numbers only. Give only the question as plain text. Do not include the solution.","system
A bus travels at an average speed of 60 miles per hour. If it takes 3 hours to reach its destination, how many miles does the bus travel?",0.9825053215026855,2119.16,3274.0
90,"Generate a single simple question using repeated addition for a young math learner in the context of a camping trip, with a product below 100. Avoid unnecessary details. Output only the question in text form, without hints or an answer.","system
How many total marshmallows did they collect if they collected 5 marshmallows each day for 7 days?",0.7206246852874756,2119.17,3274.0
91,"Write one slightly challenging division word problem for a young math learner in the context of a playground, using a dividend below 100. Keep the question concise. Use plain text only and provide no solution or explanation.","system
At the playground, there were initially 75 swings. After some kids joined, there were now 48 swings available. How many more swings were added to the playground?",1.0336370468139648,2119.17,3274.0
92,"Write one simple question comparing two geometric shapes for an elementary student in the context of a garden, using triangles and quadrilaterals. Keep the wording clear and age-appropriate. Return only the question in plain text, with no answer or explanation.","system
What is the difference between a triangle and a quadrilateral in our garden?",0.48995542526245117,2119.17,3274.0
93,"Make a single easy question asking which amount is larger for a student learning basic mathematics in the context of a school library, using the words greater, less, or equal. Keep the wording clear and age-appropriate. Return one question only, written as plain text.","system
What is 150 greater than 98?",0.41883420944213867,2119.17,3274.0
94,"Write a single simple word problem that can be solved with one equation for an upper elementary student in the context of a pet shelter, with the unknown on the right side. Keep the question concise. Give only the question as plain text. Do not include the solution.","system
A pet shelter has 15 cats and 20 dogs. How many pets do they have in total?",0.6892552375793457,2119.17,3274.0
95,"Write a single simple question about equal sharing for a student learning basic mathematics in the context of a school cafeteria, using divisors from 2 to 10. Use familiar vocabulary. Output only the question in text form, without hints or an answer.","system
How can you equally share 45 apples among 9 students?",0.45973753929138184,2119.18,3274.0
96,"Prepare a single moderate question comparing two groups with a ratio for a young learner ready for a challenge in the context of a classroom, without fractions or decimals. Keep the question concise. Use plain text only and provide no solution or explanation.","system
Which group has more members: Group A with 15 students or Group B with 20 students?",0.6554527282714844,2119.18,3274.0
97,"Create a single easy question about taking away for a student learning basic mathematics in the context of a science fair, using numbers up to 20. Keep the wording clear and age-appropriate. Return only the question in plain text, with no answer or explanation.","user
How many different ways can you arrange 4 books on a shelf if one specific book must always be at one end?",0.7030861377716064,2119.18,3274.0
98,"Create a single simple addition question with three addends for an upper elementary student in the context of a music class, with no regrouping. Keep the question concise. Use plain text only and provide no solution or explanation.","system
What is 4 + 5 + 3?",0.3805849552154541,2119.18,3274.0
99,"Create one easy simple number-pattern question for a young learner ready for a challenge in the context of a bakery, using division with no remainder. Keep the wording clear and age-appropriate. Output only the question in text form, without hints or an answer.","system
How many cookies does each friend get if you divide 24 cookies equally among 6 friends?",0.6049456596374512,2119.18,3274.0
100,"Create one moderate ratio word problem for a primary school student learning advanced topics in the context of a toy store, using two types of objects. Use one direct question at the end. Use plain text only and provide no solution or explanation.","system
A toy store has 120 toys in total. Out of these, 45% are action figures and the rest are dolls. How many more action figures than dolls does the store have?",1.1528279781341553,2119.18,3274.0
101,"Create one easy question about equal groups for an upper elementary student in the context of a playground, using facts from 2 to 5. Keep the question concise. Return one question only, written as plain text.","system
Question: If there are 10 swings and each swing can hold 4 children at once, how many children can play on all the swings together?",0.9222240447998047,2119.18,3274.0
102,"Make one easy mixed-skills mathematics challenge for a young learner ready for a challenge in the context of a classroom, combining geometry and arithmetic. Use one direct question at the end. Return one question only, written as plain text.","system
What is the area of a rectangle with a length of 10 units and a width of 5 units?",0.7104771137237549,2119.18,3274.0
103,"Make one moderate question about choosing the correct time for a young math learner in the context of a bus trip, using times to the nearest five minutes. Make the situation realistic. Return only the question in plain text, with no answer or explanation.","system
What is the best time to board the bus if it departs at 1:30 PM and stops at three different stations that open their doors at 2:15 PM, 2:40 PM, and 3:05 PM?",1.501798391342163,2119.18,3274.0
104,"Make one simple question requiring the GCD of two numbers for an upper elementary student in the context of a camping trip, using numbers below 30. Avoid unnecessary details. Return only the question in plain text, with no answer or explanation.","system
What is the greatest common divisor (GCD) of 24 and 36?",0.6252663135528564,2119.18,3274.0
105,"Prepare a single simple question about the greatest common factor for an upper elementary student in the context of a school cafeteria, with no remainder after grouping. Make the situation realistic. Return one question only, written as plain text.","system
What is the greatest number of students that can be seated at each table if there are 24 apples and 36 oranges to be shared equally among the tables without any leftovers?",1.1090469360351562,2119.18,3274.0
106,"Generate one basic question about two repeating events for a young learner ready for a challenge in the context of a bus trip, using two repeating time intervals. Make all needed information explicit. Return one question only, written as plain text.","system
What is the next stop on our bus trip?",0.37792444229125977,2119.18,3274.0
