,prompt,response_2,tiempo_2,ram_mb_2,gpu_mb_2
18,"Create one basic question about an equivalent ratio for an upper elementary student in the context of a sports day, using two types of objects. Use whole numbers only. Return one question only, written as plain text.","system
What is the equivalent ratio if there are 3 gold medals and 6 silver medals at a sports day?",0.6703503131866455,2122.84,3274.0
19,"Generate a single slightly challenging short multiplication fact problem for a student learning basic mathematics in the context of a farm, using four equal groups. Avoid unnecessary details. Return one question only, written as plain text.","system
Each cow gives 5 liters of milk daily. How many liters of milk do 4 cows give together?",0.6753394603729248,2122.84,3274.0
20,"Create a single moderate question about the least common multiple for a young learner ready for a challenge in the context of a beach visit, with an LCM below 60. Make all needed information explicit. Return only the question in plain text, with no answer or explanation.","system
What is the least common multiple (LCM) of 12 and 18 that you might encounter while exploring at the beach?",0.8234827518463135,2122.84,3274.0
21,"Write a single easy question comparing two quantities for an elementary student in the context of a science fair, with equal values as one possible result. Keep the question concise. Give only the question as plain text. Do not include the solution.","system
Which is heavier: 1 kilogram or 100 grams?",0.4881744384765625,2122.84,3274.0
22,"Write a single slightly challenging question about equal groups for a student learning basic mathematics in the context of a school cafeteria, using facts from 2 to 5. Make the situation realistic. Use plain text only and provide no solution or explanation.","system
At the school cafeteria, there are 4 tables with an equal number of students sitting at each table. If there are a total of 36 students eating lunch, how many students are sitting at each table?",1.2317593097686768,2122.84,3274.0
23,"Prepare a single basic question about sides and vertices for a young math learner in the context of a garden, using triangles and quadrilaterals. Keep the wording clear and age-appropriate. Use plain text only and provide no solution or explanation.","system
What is the difference between a triangle and a quadrilateral?",0.42439794540405273,2122.84,3274.0
24,"Generate a single simple greater-than or less-than question for a primary school student in the context of a fruit shop, using numbers up to 20. Use one direct question at the end. Give only the question as plain text. Do not include the solution.","system
Which is more: 15 apples or 18 oranges?",0.48097658157348633,2122.84,3274.0
25,"Make one basic question about choosing the correct time for an elementary student in the context of a sports day, using half hours. Use whole numbers only. Use plain text only and provide no solution or explanation.","system
When should an elementary school student participate in the 100-meter dash event at the sports day?",0.6782596111297607,2122.84,3274.0
26,"Create a single moderate question about taking away for an elementary student in the context of a birthday party, using numbers up to 50. Make all needed information explicit. Use plain text only and provide no solution or explanation.","system
At the birthday party, there were 23 cupcakes on the table. If we take away 17 cupcakes, how many cupcakes will be left?",0.9274444580078125,2122.84,3274.0
27,"Generate one slightly challenging challenging multi-step math word problem for a primary school student learning advanced topics in the context of a school cafeteria, without requiring a drawing. Keep the wording clear and age-appropriate. Use plain text only and provide no solution or explanation.","system
At the school cafeteria, there are 4 different types of sandwiches: turkey, ham, chicken, and veggie. Each type has an equal number of slices available. If a student buys 3 slices of each type to make their lunch, how many total slices did they buy?",1.6094868183135986,2122.84,3274.0
28,"Prepare one easy mixed-operation problem with addition and subtraction for an upper elementary student in the context of a community park, with no negative answer. Keep the wording clear and age-appropriate. Give only the question as plain text. Do not include the solution.","system
There is a community park where there are 15 benches available for visitors to sit on. If 7 more benches are added to accommodate more guests during special events, how many benches will be left after 4 people have used them?",1.3048200607299805,2122.84,3274.0
29,"Make one moderate logic-based elementary math question for a young learner ready for a challenge in the context of a sports day, combining time and addition. Avoid unnecessary details. Output only the question in text form, without hints or an answer.","system
What is 30 minutes after 2:45 PM?",0.4577620029449463,2122.84,3274.0
30,"Create a single moderate short multiplication fact problem for a primary school student in the context of a farm, using four equal groups. Make the situation realistic. Output only the question in text form, without hints or an answer.","system
There are 5 chickens on each of 4 farms. How many chickens are there in total?",0.6131384372711182,2122.84,3274.0
31,"Write a single simple subtraction question with a missing number for an upper elementary student in the context of a school cafeteria, with simple borrowing. Keep the question concise. Output only the question in text form, without hints or an answer.","system
What is 15 - __ = 9?",0.3868865966796875,2122.84,3274.0
32,"Create one slightly challenging question about the greatest common divisor for a young learner ready for a challenge in the context of a birthday party, using numbers below 50. Make the situation realistic. Return only the question in plain text, with no answer or explanation.","system
At the end of the day at the birthday celebration, if you have 36 cupcakes and your friend has 24 cookies, what is the largest number that can be evenly divided into both the number of cupcakes and cookies?",1.2784082889556885,2122.84,3274.0
33,"Make a single slightly challenging question about sides and vertices for a student learning basic mathematics in the context of a school library, about identifying a shape. Keep the question concise. Return one question only, written as plain text.","system
What is the difference between the number of sides and the number of vertices in a polygon?",0.5581166744232178,2122.84,3274.0
34,"Prepare a single easy question about rows and columns described with words for a young math learner in the context of a beach visit, using four equal groups. Make all needed information explicit. Return one question only, written as plain text.","system
How many cookies did each group receive if there were 24 cookies to be shared equally among 4 groups at the beach?",0.7594056129455566,2122.84,3274.0
35,"Create one easy question comparing two quantities for a young math learner in the context of a camping trip, with a short real-life situation. Avoid unnecessary details. Return one question only, written as plain text.","system
How many more calories does a 10-pound sack of beans contain compared to a 5-pound sack?",0.6602046489715576,2122.84,3274.0
36,"Write one slightly challenging simple GCD word problem for a primary school student learning advanced topics in the context of a birthday party, using an equal-row situation. Use familiar vocabulary. Output only the question in text form, without hints or an answer.","system
At Mrs. Johnson's birthday party, there were 12 cupcakes on each table and 8 tables in total. How many cupcakes were there altogether?",0.8914659023284912,2122.84,3274.0
37,"Make a single slightly challenging question about two repeating events for a young learner ready for a challenge in the context of a playground, with an LCM below 60. Avoid unnecessary details. Use plain text only and provide no solution or explanation.","system
What is the least common multiple (LCM) of 12 and 18?",0.5839791297912598,2122.84,3274.0
38,"Make one slightly challenging question about finding a total and then what remains for an upper elementary student in the context of a bus trip, with no negative answer. Make all needed information explicit. Output only the question in text form, without hints or an answer.","system
What is the total number of passengers on the bus if there were originally 50 people and during the journey, 25 more boarded while 10 got off?",0.9845969676971436,2122.84,3274.0
39,"Generate one slightly challenging addition question with three addends for a young math learner in the context of a community park, using three small whole numbers. Keep the wording clear and age-appropriate. Output only the question in text form, without hints or an answer.","system
What is the sum of 15, 23, and 47?",0.5564522743225098,2122.84,3274.0
40,"Create a single basic short multiplication fact problem for a primary school student in the context of a book fair, with a product below 100. Use familiar vocabulary. Use plain text only and provide no solution or explanation.","system
24 × 5 = ?",0.2786731719970703,2122.84,3274.0
41,"Create one basic subtraction word problem for an elementary student in the context of a school cafeteria, using two-digit numbers. Avoid unnecessary details. Return only the question in plain text, with no answer or explanation.","system
At the school cafeteria, there were 45 apples and 23 bananas available. How many fruits were there altogether?",0.7311317920684814,2122.84,3274.0
42,"Prepare one basic question using repeated addition for a primary school student in the context of a birthday party, without showing an array. Make all needed information explicit. Output only the question in text form, without hints or an answer.","system
How many cupcakes will there be if we add 5 cupcakes to our cake stand every hour for 3 hours?",0.6899769306182861,2122.84,3274.0
43,"Create a single moderate mixed-skills mathematics challenge for a young learner ready for a challenge in the context of a school library, combining geometry and arithmetic. Use familiar vocabulary. Output only the question in text form, without hints or an answer.","system
A rectangular bookshelf has 4 shelves evenly spaced along its length. If each shelf is 1 meter long and there's a total of 20 books on the first shelf, how many books will be placed on each of the remaining three shelves if they are to have equal numbers of books?",1.6310911178588867,2122.84,3274.0
44,"Prepare a single easy question about choosing the correct time for an upper elementary student in the context of a classroom, using whole hours. Use whole numbers only. Return only the question in plain text, with no answer or explanation.","system
When should the teacher announce the end of recess to ensure students can safely return to their classrooms?",0.5879116058349609,2122.84,3274.0
45,"Generate a single slightly challenging elapsed-time word problem for a student learning basic mathematics in the context of a garden, using half hours. Make the situation realistic. Return only the question in plain text, with no answer or explanation.","system
A gardener plants two types of flowers: roses and tulips. He spends 30 minutes planting roses and then takes a break for 15 minutes before spending another 45 minutes planting tulips. How many total hours did the gardener spend on planting?",1.4830667972564697,2122.84,3274.0
46,"Generate a single easy logic-based elementary math question for an upper elementary student in the context of a community park, combining addition and multiplication. Use one direct question at the end. Return only the question in plain text, with no answer or explanation.","system
At the community park, there are 4 picnic tables. Each table can seat 6 people. If each person needs to bring 2 sandwiches, how many sandwiches do they need in total?",1.1031990051269531,2122.84,3274.0
47,"Write one basic question about the least common multiple for a young learner ready for a challenge in the context of a school library, using two repeating time intervals. Make all needed information explicit. Output only the question in text form, without hints or an answer.","system
What is the least common multiple (LCM) of 15 and 20 minutes?",0.6221568584442139,2122.84,3274.0
48,"Prepare one easy question about making equal groups for an elementary student in the context of a sports day, using a simple sharing situation. Make all needed information explicit. Return only the question in plain text, with no answer or explanation.","system
How many ways can you share 12 apples equally among 4 friends?",0.5262975692749023,2122.84,3274.0
49,"Write one easy missing-number equation for a young learner ready for a challenge in the context of a garden, using numbers below 50. Keep the question concise. Return one question only, written as plain text.","system
What is the next number in this sequence: 12, 17, 22, __?",0.7166082859039307,2122.84,3274.0
50,"Make a single slightly challenging question about two repeating events for a primary school student learning advanced topics in the context of a sports day, using a school schedule situation. Avoid unnecessary details. Use plain text only and provide no solution or explanation.","system
What is the difference between running laps around the track and jumping over hurdles during a school sports day?",0.6279153823852539,2122.84,3274.0
51,"Create a single easy question about finding a total and then what remains for a student learning basic mathematics in the context of a bus trip, with no negative answer. Use familiar vocabulary. Output only the question in text form, without hints or an answer.","system
How do you calculate the remaining distance if you know the initial distance traveled on a bus trip?",0.588871955871582,2122.84,3274.0
52,"Make a single slightly challenging question about hours and minutes for an elementary student in the context of a bus trip, using an afternoon activity. Use whole numbers only. Return only the question in plain text, with no answer or explanation.","system
What time will it be 45 minutes after 2:15 PM?",0.5334365367889404,2122.84,3274.0
53,"Create one simple simple LCM word problem for an upper elementary student in the context of a fruit shop, using two small multiples. Keep the question concise. Output only the question in text form, without hints or an answer.","system
A fruit shop sells apples and bananas. If 3 apples cost as much as 2 bananas, how many bananas would you get for $15 if you buy 4 apples?",1.0595064163208008,2122.84,3274.0
54,"Prepare a single basic short sum problem for a primary school student in the context of a book fair, using one missing addend. Use familiar vocabulary. Use plain text only and provide no solution or explanation.","system
At the book fair, there were 15 books on display. If you bought 7 books, how many books did you have left?",0.8899071216583252,2122.84,3274.0
55,"Create one basic short sum problem for a young math learner in the context of a school library, with no regrouping. Use whole numbers only. Use plain text only and provide no solution or explanation.","system
A student has 15 books on a shelf. She adds 7 more books to it. How many books are there now?",0.8278958797454834,2122.84,3274.0
56,"Prepare one easy simple GCD word problem for an upper elementary student in the context of a bus trip, using an equal-packaging situation. Use whole numbers only. Return only the question in plain text, with no answer or explanation.","system
A school is planning a bus trip and needs to pack snacks equally among 5 buses. If each bus should have at least 120 snacks, what is the smallest number of snacks they need to ensure all conditions are met?",1.2826447486877441,2122.84,3274.0
57,"Prepare one slightly challenging question about adding two quantities for a young math learner in the context of a book fair, with no regrouping. Use one direct question at the end. Output only the question in text form, without hints or an answer.","system
What is the sum of 45 and 37?",0.43216681480407715,2122.84,3274.0
58,"Generate one simple greater-than or less-than question for an upper elementary student in the context of a birthday party, using numbers up to 20. Avoid unnecessary details. Give only the question as plain text. Do not include the solution.","system
Which is more: 15 cookies or 18 cupcakes?",0.4613349437713623,2122.84,3274.0
59,"Prepare one basic question using one unknown value for an upper elementary student in the context of a sports day, using addition. Make the situation realistic. Give only the question as plain text. Do not include the solution.","system
What is the total number of points if Sarah scored 15 points and Tom scored 20 points?",0.6631739139556885,2122.84,3274.0
60,"Write a single slightly challenging question about a daily schedule for a young math learner in the context of a playground, using an afternoon activity. Use one direct question at the end. Output only the question in text form, without hints or an answer.","system
What is the most engaging mathematical concept you learned today that relates to your favorite outdoor activities like building sandcastles or playing tag?",0.7610392570495605,2122.84,3274.0
61,"Write one simple short sum problem for a young math learner in the context of a bakery, using numbers up to 100. Use one direct question at the end. Give only the question as plain text. Do not include the solution.","system
How many cookies did the baker make if he baked 25 chocolate chip cookies and 37 sugar cookies?",0.7040081024169922,2122.84,3274.0
62,"Make one slightly challenging question about the least common multiple for a primary school student learning advanced topics in the context of a camping trip, using two repeating time intervals. Make the situation realistic. Give only the question as plain text. Do not include the solution.","system
What is the least common multiple (LCM) of 3 hours and 4 hours if Sarah and her friends plan to spend equal amounts of time on different activities each day during their camping trip?",1.1235511302947998,2122.84,3274.0
63,"Make a single simple question asking how much more one group has for an elementary student in the context of a bakery, using two-digit numbers. Make all needed information explicit. Use plain text only and provide no solution or explanation.","system
What is the difference between the total number of loaves baked by Group A and Group B?",0.5925390720367432,2122.84,3274.0
64,"Generate a single basic question asking when two schedules meet again for an upper elementary student in the context of a family picnic, using a repeating-pattern situation. Use one direct question at the end. Use plain text only and provide no solution or explanation.","system
When will the family's schedule match up again after they start their day?",0.49182844161987305,2122.84,3274.0
65,"Generate a single easy question requiring the GCD of two numbers for an upper elementary student in the context of a family picnic, using numbers below 30. Use one direct question at the end. Use plain text only and provide no solution or explanation.","system
What is the greatest common divisor (GCD) of 24 and 18?",0.5997409820556641,2122.84,3274.0
66,"Generate one moderate question about making equal groups for a young learner ready for a challenge in the context of a fruit shop, asking for the largest possible group size. Avoid unnecessary details. Give only the question as plain text. Do not include the solution.","system
How many fruits can each group have if you want to make the largest possible groups from 24 apples and 36 oranges?",0.810030460357666,2122.84,3274.0
67,"Generate one easy mixed-operation problem with addition and subtraction for a student learning basic mathematics in the context of a book fair, using three quantities. Avoid unnecessary details. Output only the question in text form, without hints or an answer.","system
A bookstore has 120 books on display. They sell 35 books to customers during the morning and then buy 48 new books at noon. How many books does the bookstore have now?",1.1904983520507812,2122.84,3274.0
68,"Generate a single slightly challenging question about adding two quantities for a student learning basic mathematics in the context of a classroom, with no regrouping. Keep the question concise. Use plain text only and provide no solution or explanation.","system
What is the sum of 3456789 and 210987?",0.6684470176696777,2122.84,3274.0
69,"Make a single basic question about the least common multiple for a young learner ready for a challenge in the context of a camping trip, using a school schedule situation. Use one direct question at the end. Give only the question as plain text. Do not include the solution.","system
What is the least common multiple (LCM) that helps you find out when all campers will be back together after different activities?",0.7868220806121826,2122.84,3274.0
70,"Make a single basic subtraction word problem for a primary school student in the context of a school library, with simple borrowing. Use whole numbers only. Output only the question in text form, without hints or an answer.","system
At the beginning of the week, there were 150 books on the shelf. By Friday, 78 books had been borrowed and 32 books had been returned. How many books are left on the shelf?",1.2915043830871582,2122.84,3274.0
71,"Write a single basic question about sides and vertices for a student learning basic mathematics in the context of a classroom, using triangles and quadrilaterals. Keep the wording clear and age-appropriate. Return only the question in plain text, with no answer or explanation.","system
What is the difference between the number of sides and the number of vertices in a triangle?",0.557600736618042,2122.84,3274.0
72,"Create a single easy question about two repeating events for an upper elementary student in the context of a community park, using a repeating-pattern situation. Keep the wording clear and age-appropriate. Give only the question as plain text. Do not include the solution.","system
What is the pattern of the swings at the playground in the community park?",0.49593448638916016,2122.84,3274.0
73,"Make one easy question comparing two groups with a ratio for a primary school student learning advanced topics in the context of a bakery, using numbers below 10. Make the situation realistic. Return one question only, written as plain text.","system
Question: In a bakery, there are 3 chocolate chip cookies and 2 oatmeal cookies. What is the ratio of chocolate chip cookies to oatmeal cookies?",0.9569404125213623,2122.84,3274.0
74,"Prepare a single basic question about hours and minutes for an upper elementary student in the context of a sports day, using a morning activity. Use whole numbers only. Give only the question as plain text. Do not include the solution.","system
What is the total time in minutes from 8:45 AM to 9:10 AM?",0.6678645610809326,2122.84,3274.0
75,"Prepare one basic question about reading a written clock time for a primary school student in the context of a book fair, using whole hours. Use one direct question at the end. Give only the question as plain text. Do not include the solution.","system
What is 1:00 PM on a written clock?",0.4353976249694824,2122.84,3274.0
76,"Write a single slightly challenging question about making equal groups for a primary school student learning advanced topics in the context of a toy store, using an equal-packaging situation. Use one direct question at the end. Output only the question in text form, without hints or an answer.","system
How can you ensure that when packaging toys into boxes, each box contains exactly 5 toys while also ensuring there is no leftover toy?",0.7913773059844971,2122.84,3274.0
77,"Generate one easy addition question with three addends for a young math learner in the context of a farm, using numbers up to 20. Make all needed information explicit. Output only the question in text form, without hints or an answer.","system
What is the total number of apples and carrots on the farm if there are 15 apples, 8 more carrots than apples, and 7 fewer tomatoes than carrots?",1.0123510360717773,2122.84,3274.0
78,"Generate a single easy question requiring the LCM of two numbers for an upper elementary student in the context of a book fair, using a school schedule situation. Avoid unnecessary details. Return only the question in plain text, with no answer or explanation.","system
What is the least common multiple (LCM) of 12 and 18 that could represent how many books each shelf can hold if there's a book fair at your school?",1.0923161506652832,2122.84,3274.0
79,"Create one simple question about hours and minutes for an upper elementary student in the context of a fruit shop, using a morning activity. Make the situation realistic. Return only the question in plain text, with no answer or explanation.","user
What time should I open my fruit shop to have customers arrive between 9:00 AM and 12:00 PM?",0.8318605422973633,2122.84,3274.0
80,"Prepare one easy question requiring the GCD of two numbers for a young learner ready for a challenge in the context of a birthday party, using an equal-packaging situation. Make all needed information explicit. Give only the question as plain text. Do not include the solution.","system
What is the greatest common divisor (GCD) of 24 and 36?",0.5934226512908936,2122.84,3274.0
81,"Prepare one moderate question about adding two quantities for an upper elementary student in the context of a community park, using numbers up to 100. Use one direct question at the end. Output only the question in text form, without hints or an answer.","system
What is the sum of 45 and 37?",0.4441237449645996,2122.84,3274.0
82,"Generate a single moderate elapsed-time word problem for an upper elementary student in the context of a family picnic, with an interval shorter than two hours. Use familiar vocabulary. Give only the question as plain text. Do not include the solution.","system
At the family picnic, they ate sandwiches at 10:30 AM and finished their last sandwich at 12:45 PM. How long did it take to eat all the sandwiches?",1.1605865955352783,2122.84,3274.0
83,"Write one basic question that requires finding a total for a student learning basic mathematics in the context of a school cafeteria, with simple regrouping. Keep the wording clear and age-appropriate. Return one question only, written as plain text.","system
How much money will you have left after buying 3 sandwiches at $2 each and 1 juice box for $1?",0.744027853012085,2122.84,3274.0
84,"Prepare a single slightly challenging question about equal groups for a student learning basic mathematics in the context of a pet shelter, without showing an array. Use familiar vocabulary. Use plain text only and provide no solution or explanation.","system
How many different ways can you group 20 cats into groups where each group has at least one cat?",0.6652421951293945,2122.84,3274.0
85,"Make a single slightly challenging question about two repeating events for a young learner ready for a challenge in the context of a camping trip, using a school schedule situation. Make the situation realistic. Return only the question in plain text, with no answer or explanation.","system
What is one activity that might be scheduled on both Monday and Wednesday during a week-long camping trip?",0.6053745746612549,2122.84,3274.0
86,"Create a single easy problem that requires two or three steps for an upper elementary student in the context of a book fair, with a clear and solvable situation. Make the situation realistic. Return one question only, written as plain text.","system
**Problem:**

At the local book fair, Sarah bought 3 books on science fiction and 2 books on fantasy. Each science fiction book costs $5, and each fantasy book costs $7. How much did Sarah spend in total at the book fair?",1.4459145069122314,2122.84,3274.0
87,"Generate a single moderate question about an equivalent ratio for a young learner ready for a challenge in the context of a music class, using an equivalent-ratio situation described with words. Keep the question concise. Output only the question in text form, without hints or an answer.","system
What is the equivalent ratio if 3 beats represent 1 measure in a song?",0.5295355319976807,2122.84,3274.0
88,"Prepare a single basic question comparing two groups with a ratio for a young learner ready for a challenge in the context of a community park, using numbers below 10. Use familiar vocabulary. Return one question only, written as plain text.","system
How many more swings do we have compared to slides if there are 5 swings and 3 slides?",0.6326806545257568,2122.84,3274.0
89,"Generate one slightly challenging multiplication word problem for a young math learner in the context of a bus trip, using facts from 2 to 5. Use whole numbers only. Give only the question as plain text. Do not include the solution.","system
A bus trip covers 30 miles on the first day and doubles its distance each subsequent day. How many total miles does the bus travel over three days?",0.9064188003540039,2122.84,3274.0
90,"Generate a single simple question using repeated addition for a young math learner in the context of a camping trip, with a product below 100. Avoid unnecessary details. Output only the question in text form, without hints or an answer.","system
How many total marshmallows did we roast if each person roasted 3 and there were 5 people at the campfire?",0.7545688152313232,2122.84,3274.0
91,"Write one slightly challenging division word problem for a young math learner in the context of a playground, using a dividend below 100. Keep the question concise. Use plain text only and provide no solution or explanation.","system
At the school's annual sports day, there were 35 students participating in various games. If each game requires exactly 7 students to start, how many complete games can be organized?",1.071631908416748,2122.84,3274.0
92,"Write one simple question comparing two geometric shapes for an elementary student in the context of a garden, using triangles and quadrilaterals. Keep the wording clear and age-appropriate. Return only the question in plain text, with no answer or explanation.","system
What is the difference between a triangle and a quadrilateral shape?",0.43100476264953613,2122.84,3274.0
93,"Make a single easy question asking which amount is larger for a student learning basic mathematics in the context of a school library, using the words greater, less, or equal. Keep the wording clear and age-appropriate. Return one question only, written as plain text.","system
Which amount is larger: 50 books or 30 books?",0.4831535816192627,2122.84,3274.0
94,"Write a single simple word problem that can be solved with one equation for an upper elementary student in the context of a pet shelter, with the unknown on the right side. Keep the question concise. Give only the question as plain text. Do not include the solution.","user
A pet shelter has 24 dogs and 16 cats. How many pets does the shelter have in total?",0.7245078086853027,2122.84,3274.0
95,"Write a single simple question about equal sharing for a student learning basic mathematics in the context of a school cafeteria, using divisors from 2 to 10. Use familiar vocabulary. Output only the question in text form, without hints or an answer.","system
How can you equally share 45 apples among 9 students?",0.46876072883605957,2122.84,3274.0
96,"Prepare a single moderate question comparing two groups with a ratio for a young learner ready for a challenge in the context of a classroom, without fractions or decimals. Keep the question concise. Use plain text only and provide no solution or explanation.","system
Which group has more members: Group A with 15 students or Group B with 20 students?",0.6644916534423828,2122.84,3274.0
97,"Create a single easy question about taking away for a student learning basic mathematics in the context of a science fair, using numbers up to 20. Keep the wording clear and age-appropriate. Return only the question in plain text, with no answer or explanation.","user
How many different ways can you arrange 4 books on a shelf if one specific book must always be at the center?",0.716209888458252,2122.84,3274.0
98,"Create a single simple addition question with three addends for an upper elementary student in the context of a music class, with no regrouping. Keep the question concise. Use plain text only and provide no solution or explanation.","system
What is 4 + 5 + 3?",0.390841007232666,2122.84,3274.0
99,"Create one easy simple number-pattern question for a young learner ready for a challenge in the context of a bakery, using division with no remainder. Keep the wording clear and age-appropriate. Output only the question in text form, without hints or an answer.","system
How many cookies does each friend get if 24 cookies are shared equally among 6 friends?",0.6254880428314209,2122.84,3274.0
100,"Create one moderate ratio word problem for a primary school student learning advanced topics in the context of a toy store, using two types of objects. Use one direct question at the end. Use plain text only and provide no solution or explanation.","system
A toy store sells 120 action figures and 80 puzzle boxes. If each action figure costs $5 and each puzzle box costs $3, what is the total revenue from selling all the toys? 

What is the total revenue from selling all the toys?",1.5170235633850098,2122.84,3274.0
101,"Create one easy question about equal groups for an upper elementary student in the context of a playground, using facts from 2 to 5. Keep the question concise. Return one question only, written as plain text.","system
How many different ways can you divide a group of 10 children into teams if each team must have exactly 2 members?",0.759166955947876,2122.84,3274.0
102,"Make one easy mixed-skills mathematics challenge for a young learner ready for a challenge in the context of a classroom, combining geometry and arithmetic. Use one direct question at the end. Return one question only, written as plain text.","system
Sure! Here's an easy mixed-skills math challenge suitable for a young learner:

**Question:**

A rectangle has a length that is twice its width. If the perimeter of the rectangle is 36 units, what is the area of the rectangle?

---

This problem combines basic arithmetic (multiplication) with simple algebra to find both the dimensions of the rectangle and then calculate its area. It's designed to be accessible yet challenging enough to engage a young learner.",2.535597801208496,2122.84,3274.0
103,"Make one moderate question about choosing the correct time for a young math learner in the context of a bus trip, using times to the nearest five minutes. Make the situation realistic. Return only the question in plain text, with no answer or explanation.","system
What is the best time for a 10-year-old on a 2-hour bus ride to arrive at their destination without missing any important events?",0.9108340740203857,2122.84,3274.0
104,"Make one simple question requiring the GCD of two numbers for an upper elementary student in the context of a camping trip, using numbers below 30. Avoid unnecessary details. Return only the question in plain text, with no answer or explanation.","system
What is the greatest common divisor (GCD) of 24 and 36?",0.6027133464813232,2122.84,3274.0
