,prompt,response_3,tiempo_3,ram_mb_3,gpu_mb_3
27,"Generate one slightly challenging challenging multi-step math word problem for a primary school student learning advanced topics in the context of a school cafeteria, without requiring a drawing. Keep the wording clear and age-appropriate. Use plain text only and provide no solution or explanation.","assistant

Maria is the head chef in a school cafeteria. She needs to package 480 cookies for a school event. She has 12 boxes of cookies to package, and each box can hold 80 cookies. How many boxes of cookies will Maria need to buy?",0.8435883522033691,2113.36,2694.0
28,"Prepare one easy mixed-operation problem with addition and subtraction for an upper elementary student in the context of a community park, with no negative answer. Keep the wording clear and age-appropriate. Give only the question as plain text. Do not include the solution.","assistant

What is 15 + 7 - 3?",0.2500298023223877,2113.36,2694.0
29,"Make one moderate logic-based elementary math question for a young learner ready for a challenge in the context of a sports day, combining time and addition. Avoid unnecessary details. Output only the question in text form, without hints or an answer.","assistant

What is the total number of minutes in 5 hours and 20 minutes?",0.3149392604827881,2113.36,2694.0
30,"Create a single moderate short multiplication fact problem for a primary school student in the context of a farm, using four equal groups. Make the situation realistic. Output only the question in text form, without hints or an answer.","assistant

Tom has 4 baskets of apples, and each basket contains 6 apples. How many apples does Tom have in total?",0.44646239280700684,2113.36,2694.0
31,"Write a single simple subtraction question with a missing number for an upper elementary student in the context of a school cafeteria, with simple borrowing. Keep the question concise. Output only the question in text form, without hints or an answer.","assistant

Tom has 15 pencils in his pencil case. He gives 3 pencils to his friend. How many pencils does Tom have left?",0.47610998153686523,2113.36,2694.0
32,"Create one slightly challenging question about the greatest common divisor for a young learner ready for a challenge in the context of a birthday party, using numbers below 50. Make the situation realistic. Return only the question in plain text, with no answer or explanation.","assistant

What is the greatest common divisor of 24 and 36?",0.2677881717681885,2113.36,2694.0
33,"Make a single slightly challenging question about sides and vertices for a student learning basic mathematics in the context of a school library, about identifying a shape. Keep the question concise. Return one question only, written as plain text.","assistant

What is the sum of the interior angles of a triangle if one angle is 90 degrees and the other two angles are 30 degrees each?",0.5036685466766357,2113.36,2694.0
34,"Prepare a single easy question about rows and columns described with words for a young math learner in the context of a beach visit, using four equal groups. Make all needed information explicit. Return one question only, written as plain text.","assistant

Here's a simple math question about rows and columns for a young math learner:

What is the total number of beach chairs in the rows if there are 8 rows and 6 chairs in each row?",0.6800761222839355,2113.36,2694.0
35,"Create one easy question comparing two quantities for a young math learner in the context of a camping trip, with a short real-life situation. Avoid unnecessary details. Return one question only, written as plain text.","assistant

What is the difference between the weight of a tent and a backpack?",0.28281641006469727,2113.36,2694.0
36,"Write one slightly challenging simple GCD word problem for a primary school student learning advanced topics in the context of a birthday party, using an equal-row situation. Use familiar vocabulary. Output only the question in text form, without hints or an answer.","assistant

A group of friends are planning a birthday party for their classmate, Emma. Emma has 12 friends coming to the party, and they want to divide the party area into 4 equal rows. How many rows can they make?",0.7700173854827881,2113.36,2694.0
37,"Make a single slightly challenging question about two repeating events for a young learner ready for a challenge in the context of a playground, with an LCM below 60. Avoid unnecessary details. Use plain text only and provide no solution or explanation.","assistant

What is the smallest number that can be divided evenly by both 12 and 18?",0.34333252906799316,2113.36,2694.0
38,"Make one slightly challenging question about finding a total and then what remains for an upper elementary student in the context of a bus trip, with no negative answer. Make all needed information explicit. Output only the question in text form, without hints or an answer.","assistant

What fraction of the total number of seats on the bus is left after 75 students have boarded and 25 students have left?",0.4590015411376953,2113.36,2694.0
39,"Generate one slightly challenging addition question with three addends for a young math learner in the context of a community park, using three small whole numbers. Keep the wording clear and age-appropriate. Output only the question in text form, without hints or an answer.","assistant

In a community park, there are 15 swings, 8 slides, and 4 picnic tables. How many picnic tables are there in total?",0.5176875591278076,2113.36,2694.0
40,"Create a single basic short multiplication fact problem for a primary school student in the context of a book fair, with a product below 100. Use familiar vocabulary. Use plain text only and provide no solution or explanation.","assistant

5 x 3 = ?",0.1652843952178955,2113.36,2694.0
41,"Create one basic subtraction word problem for an elementary student in the context of a school cafeteria, using two-digit numbers. Avoid unnecessary details. Return only the question in plain text, with no answer or explanation.","assistant

What is 45 - 27?",0.1945948600769043,2113.36,2694.0
42,"Prepare one basic question using repeated addition for a primary school student in the context of a birthday party, without showing an array. Make all needed information explicit. Output only the question in text form, without hints or an answer.","assistant

What number of presents will be given to Emma at her birthday party if she has 5 friends coming and each friend will get 2 presents?",0.5048320293426514,2113.36,2694.0
43,"Create a single moderate mixed-skills mathematics challenge for a young learner ready for a challenge in the context of a school library, combining geometry and arithmetic. Use familiar vocabulary. Output only the question in text form, without hints or an answer.","assistant

Find the perimeter of a rectangle with a length of 8 cm and a width of 5 cm.",0.3871903419494629,2113.36,2694.0
44,"Prepare a single easy question about choosing the correct time for an upper elementary student in the context of a classroom, using whole hours. Use whole numbers only. Return only the question in plain text, with no answer or explanation.","assistant

What time should you start the school day at 8:30 AM?",0.29755401611328125,2113.36,2694.0
45,"Generate a single slightly challenging elapsed-time word problem for a student learning basic mathematics in the context of a garden, using half hours. Make the situation realistic. Return only the question in plain text, with no answer or explanation.","assistant

A gardener is tasked with watering 15 rows of flowers in a rectangular garden that is 8 meters long and 4 meters wide. If the gardener can water each row in 30 minutes, how many minutes will it take to water all 15 rows?",0.8755648136138916,2113.36,2694.0
46,"Generate a single easy logic-based elementary math question for an upper elementary student in the context of a community park, combining addition and multiplication. Use one direct question at the end. Return only the question in plain text, with no answer or explanation.","assistant

What is 4 x 6 + 9?",0.23969173431396484,2113.36,2694.0
47,"Write one basic question about the least common multiple for a young learner ready for a challenge in the context of a school library, using two repeating time intervals. Make all needed information explicit. Output only the question in text form, without hints or an answer.","assistant

What is the least common multiple of 4 hours and 8 hours?",0.29767584800720215,2113.36,2694.0
48,"Prepare one easy question about making equal groups for an elementary student in the context of a sports day, using a simple sharing situation. Make all needed information explicit. Return only the question in plain text, with no answer or explanation.","assistant

What is the best way to divide the students into equal groups for a sports day competition?",0.341494083404541,2113.36,2694.0
49,"Write one easy missing-number equation for a young learner ready for a challenge in the context of a garden, using numbers below 50. Keep the question concise. Return one question only, written as plain text.","assistant

What number is missing from the following sequence: 2, 5, 8, 11, 14, 17, 20, 23, 26, 29, 32, 35, 38, 41, 44, 47?",0.9213078022003174,2113.36,2694.0
50,"Make a single slightly challenging question about two repeating events for a primary school student learning advanced topics in the context of a sports day, using a school schedule situation. Avoid unnecessary details. Use plain text only and provide no solution or explanation.","assistant

The school has a 3pm - 4pm time slot for the school's annual sports day. The school has 3 teams competing in the 100m, 200m, and 400m events. The 100m team has won 2 events, the 200m team has won 1 event, and the 400m team has won 2 events. How many different combinations of teams can participate in the 100m, 200m, and 400m events?",1.5948944091796875,2113.36,2694.0
51,"Create a single easy question about finding a total and then what remains for a student learning basic mathematics in the context of a bus trip, with no negative answer. Use familiar vocabulary. Output only the question in text form, without hints or an answer.","assistant

What is the total amount of money spent on snacks and drinks on the bus trip?",0.326340913772583,2113.36,2694.0
52,"Make a single slightly challenging question about hours and minutes for an elementary student in the context of a bus trip, using an afternoon activity. Use whole numbers only. Return only the question in plain text, with no answer or explanation.","assistant

What is the total number of minutes in the afternoon if a bus travels 12 miles and takes 45 minutes to cover 6 stops?",0.489224910736084,2113.36,2694.0
53,"Create one simple simple LCM word problem for an upper elementary student in the context of a fruit shop, using two small multiples. Keep the question concise. Output only the question in text form, without hints or an answer.","assistant

What is the LCM of 4 and 6?",0.25444936752319336,2113.36,2694.0
54,"Prepare a single basic short sum problem for a primary school student in the context of a book fair, using one missing addend. Use familiar vocabulary. Use plain text only and provide no solution or explanation.","assistant

Tom has 15 pencils in his pencil case. He gives 3 to his friend Emma. How many pencils does Tom have left?",0.47708797454833984,2113.36,2694.0
55,"Create one basic short sum problem for a young math learner in the context of a school library, with no regrouping. Use whole numbers only. Use plain text only and provide no solution or explanation.","assistant

A library has 15 books on a shelf. 8 books are fiction and 7 are non-fiction. How many books are fiction?",0.4893951416015625,2113.36,2694.0
56,"Prepare one easy simple GCD word problem for an upper elementary student in the context of a bus trip, using an equal-packaging situation. Use whole numbers only. Return only the question in plain text, with no answer or explanation.","assistant

What is the greatest common divisor of 18 and 24?",0.2676808834075928,2113.36,2694.0
57,"Prepare one slightly challenging question about adding two quantities for a young math learner in the context of a book fair, with no regrouping. Use one direct question at the end. Output only the question in text form, without hints or an answer.","assistant

What is the total cost of the books in the fair, if 3 boxes of 8 books each, 2 boxes of 12 books each, and 5 boxes of 6 books each are purchased?",0.7073063850402832,2113.36,2694.0
58,"Generate one simple greater-than or less-than question for an upper elementary student in the context of a birthday party, using numbers up to 20. Avoid unnecessary details. Give only the question as plain text. Do not include the solution.","assistant

What is the largest number between 5 and 15?",0.25276613235473633,2113.36,2694.0
59,"Prepare one basic question using one unknown value for an upper elementary student in the context of a sports day, using addition. Make the situation realistic. Give only the question as plain text. Do not include the solution.","assistant

What is the total number of books that the school library has if it has 250 books and 120 are on a new book club, and 150 books are on a summer reading list?",0.6495473384857178,2113.36,2694.0
60,"Write a single slightly challenging question about a daily schedule for a young math learner in the context of a playground, using an afternoon activity. Use one direct question at the end. Output only the question in text form, without hints or an answer.","assistant

What time should a 10-year-old math learner allocate for reading a book on fractions in the afternoon, considering they have a math lesson in the morning and need to finish reading before a physical activity in the afternoon?",0.7105185985565186,2113.36,2694.0
61,"Write one simple short sum problem for a young math learner in the context of a bakery, using numbers up to 100. Use one direct question at the end. Give only the question as plain text. Do not include the solution.","assistant

A bakery sells 25 loaves of bread per day. If they sell 3/4 of their loaves, how many loaves of bread are left?",0.5657806396484375,2113.36,2694.0
62,"Make one slightly challenging question about the least common multiple for a primary school student learning advanced topics in the context of a camping trip, using two repeating time intervals. Make the situation realistic. Give only the question as plain text. Do not include the solution.","assistant

If a group of friends are planning a camping trip and want to ensure they can finish a 2-hour hike and a 1.5-hour hike within the same day, what time interval should they start the first hike to allow for the least amount of time to finish both hikes?",0.9164056777954102,2113.36,2694.0
63,"Make a single simple question asking how much more one group has for an elementary student in the context of a bakery, using two-digit numbers. Make all needed information explicit. Use plain text only and provide no solution or explanation.","assistant

How much more does the bakery sell cookies for $15 than for $8?",0.31190919876098633,2113.36,2694.0
64,"Generate a single basic question asking when two schedules meet again for an upper elementary student in the context of a family picnic, using a repeating-pattern situation. Use one direct question at the end. Use plain text only and provide no solution or explanation.","assistant

When do you think the park ranger will meet you at the playground again?",0.29726266860961914,2113.36,2694.0
65,"Generate a single easy question requiring the GCD of two numbers for an upper elementary student in the context of a family picnic, using numbers below 30. Use one direct question at the end. Use plain text only and provide no solution or explanation.","assistant

What is the greatest common divisor of 12 and 18?",0.26816844940185547,2113.36,2694.0
66,"Generate one moderate question about making equal groups for a young learner ready for a challenge in the context of a fruit shop, asking for the largest possible group size. Avoid unnecessary details. Give only the question as plain text. Do not include the solution.","assistant

What is the largest number of customers that can be served at the fruit shop in a single day?",0.3705568313598633,2113.36,2694.0
67,"Generate one easy mixed-operation problem with addition and subtraction for a student learning basic mathematics in the context of a book fair, using three quantities. Avoid unnecessary details. Output only the question in text form, without hints or an answer.","assistant

Tom has 15 boxes of pencils, 8 boxes of pens, and 12 boxes of markers. How many boxes of pencils, pens, and markers does Tom have in total?",0.6207313537597656,2113.36,2694.0
68,"Generate a single slightly challenging question about adding two quantities for a student learning basic mathematics in the context of a classroom, with no regrouping. Keep the question concise. Use plain text only and provide no solution or explanation.","assistant

What is the sum of 4 + 2.5?",0.26749253273010254,2113.36,2694.0
69,"Make a single basic question about the least common multiple for a young learner ready for a challenge in the context of a camping trip, using a school schedule situation. Use one direct question at the end. Give only the question as plain text. Do not include the solution.","assistant

What is the least common multiple of 7 and 11?",0.26692652702331543,2113.36,2694.0
70,"Make a single basic subtraction word problem for a primary school student in the context of a school library, with simple borrowing. Use whole numbers only. Output only the question in text form, without hints or an answer.","assistant

Tom has 15 books in his library. He lends 3 books to his friend. How many books does Tom have left?",0.45916008949279785,2113.36,2694.0
71,"Write a single basic question about sides and vertices for a student learning basic mathematics in the context of a classroom, using triangles and quadrilaterals. Keep the wording clear and age-appropriate. Return only the question in plain text, with no answer or explanation.","assistant

What is the sum of the interior angles of a quadrilateral?",0.27066779136657715,2113.36,2694.0
72,"Create a single easy question about two repeating events for an upper elementary student in the context of a community park, using a repeating-pattern situation. Keep the wording clear and age-appropriate. Give only the question as plain text. Do not include the solution.","assistant

What is the pattern of the swings in the park?",0.2404336929321289,2113.36,2694.0
73,"Make one easy question comparing two groups with a ratio for a primary school student learning advanced topics in the context of a bakery, using numbers below 10. Make the situation realistic. Return one question only, written as plain text.","assistant

Here's a question comparing two groups with a ratio in the context of a bakery:

Which group of bakers will make more croissants in 2 hours, if 3 groups of 4 bakers work for 1 hour, and 2 groups of 5 bakers work for 3 hours?",1.0078527927398682,2113.36,2694.0
74,"Prepare a single basic question about hours and minutes for an upper elementary student in the context of a sports day, using a morning activity. Use whole numbers only. Give only the question as plain text. Do not include the solution.","assistant

What is the time of day when the morning activity starts at 9:30 AM?",0.342038631439209,2113.36,2694.0
75,"Prepare one basic question about reading a written clock time for a primary school student in the context of a book fair, using whole hours. Use one direct question at the end. Give only the question as plain text. Do not include the solution.","assistant

What is the time on the clock when it is 3 o'clock in the afternoon?",0.3411684036254883,2113.36,2694.0
76,"Write a single slightly challenging question about making equal groups for a primary school student learning advanced topics in the context of a toy store, using an equal-packaging situation. Use one direct question at the end. Output only the question in text form, without hints or an answer.","assistant

What is the most effective way to pack a set of 24 identical toy blocks of different shapes and sizes into boxes of 8 blocks each, so that the blocks are evenly distributed and can be easily stacked on top of each other?",0.7681210041046143,2113.36,2694.0
77,"Generate one easy addition question with three addends for a young math learner in the context of a farm, using numbers up to 20. Make all needed information explicit. Output only the question in text form, without hints or an answer.","assistant

Tom has 5 baskets of apples, and his friend gives him 8 more baskets of apples. How many baskets of apples does Tom have now?",0.5206542015075684,2113.36,2694.0
78,"Generate a single easy question requiring the LCM of two numbers for an upper elementary student in the context of a book fair, using a school schedule situation. Avoid unnecessary details. Return only the question in plain text, with no answer or explanation.","assistant

What is the least common multiple of 8 and 12?",0.26970767974853516,2113.36,2694.0
79,"Create one simple question about hours and minutes for an upper elementary student in the context of a fruit shop, using a morning activity. Make the situation realistic. Return only the question in plain text, with no answer or explanation.","assistant

What time will the fruit shop be open tomorrow morning?",0.24155306816101074,2113.36,2694.0
80,"Prepare one easy question requiring the GCD of two numbers for a young learner ready for a challenge in the context of a birthday party, using an equal-packaging situation. Make all needed information explicit. Give only the question as plain text. Do not include the solution.","assistant

What is the greatest common divisor (GCD) of 48 and 24?",0.3287074565887451,2113.36,2694.0
81,"Prepare one moderate question about adding two quantities for an upper elementary student in the context of a community park, using numbers up to 100. Use one direct question at the end. Output only the question in text form, without hints or an answer.","assistant

What is the total number of swings in the park if there are 25 swings for boys and 30 swings for girls?",0.4507443904876709,2113.36,2694.0
82,"Generate a single moderate elapsed-time word problem for an upper elementary student in the context of a family picnic, with an interval shorter than two hours. Use familiar vocabulary. Give only the question as plain text. Do not include the solution.","assistant

Tommy and his family are going on a picnic. They arrive at the park at 10:00 AM. They have a 1-hour picnic. What time will they leave the park?",0.679027795791626,2113.36,2694.0
83,"Write one basic question that requires finding a total for a student learning basic mathematics in the context of a school cafeteria, with simple regrouping. Keep the wording clear and age-appropriate. Return one question only, written as plain text.","assistant

What is 5 + 2?",0.2032639980316162,2113.36,2694.0
84,"Prepare a single slightly challenging question about equal groups for a student learning basic mathematics in the context of a pet shelter, without showing an array. Use familiar vocabulary. Use plain text only and provide no solution or explanation.","assistant

What is the ratio of the number of dogs to cats in the shelter that are adopted to the number of dogs that are adopted to the number of cats that are adopted?",0.5869107246398926,2113.36,2694.0
85,"Make a single slightly challenging question about two repeating events for a young learner ready for a challenge in the context of a camping trip, using a school schedule situation. Make the situation realistic. Return only the question in plain text, with no answer or explanation.","assistant

What is the most likely time of day when a group of campers should plan to have a group meeting to discuss the schedule for the next day's hike, considering they will be hiking at 7:00 AM and 9:00 AM?",0.8115518093109131,2113.36,2694.0
86,"Create a single easy problem that requires two or three steps for an upper elementary student in the context of a book fair, with a clear and solvable situation. Make the situation realistic. Return one question only, written as plain text.","assistant

Here's a problem for an upper elementary student:

You have 15 pencils in your pencil case. You buy 5 more pencils for $2.50 each. How much money do you have left?

Answer: 15 - 5 = 10",0.8261566162109375,2113.36,2694.0
87,"Generate a single moderate question about an equivalent ratio for a young learner ready for a challenge in the context of a music class, using an equivalent-ratio situation described with words. Keep the question concise. Output only the question in text form, without hints or an answer.","assistant

What is the equivalent ratio for a guitar string that vibrates at 440 Hz when plucked, compared to a guitar string that vibrates at 220 Hz?",0.561302661895752,2113.36,2694.0
88,"Prepare a single basic question comparing two groups with a ratio for a young learner ready for a challenge in the context of a community park, using numbers below 10. Use familiar vocabulary. Return one question only, written as plain text.","assistant

Here's a question for a young learner:

What is the ratio of swings to slides in a community park?

(Answer: 3 swings to 2 slides)",0.5616514682769775,2113.36,2694.0
89,"Generate one slightly challenging multiplication word problem for a young math learner in the context of a bus trip, using facts from 2 to 5. Use whole numbers only. Give only the question as plain text. Do not include the solution.","assistant

A bus is traveling from City A to City B. It carries 250 passengers. If the bus has 2 empty seats and 3 empty seats in the back, how many people can sit on the bus?",0.7071957588195801,2113.36,2694.0
90,"Generate a single simple question using repeated addition for a young math learner in the context of a camping trip, with a product below 100. Avoid unnecessary details. Output only the question in text form, without hints or an answer.","assistant

What is 5 + 2 + 1 + 3 + 4?",0.3257122039794922,2113.36,2694.0
91,"Write one slightly challenging division word problem for a young math learner in the context of a playground, using a dividend below 100. Keep the question concise. Use plain text only and provide no solution or explanation.","assistant

Tommy has 25 pencils in his pencil case. He wants to share them equally among 5 friends. How many pencils will each friend get?",0.5230002403259277,2113.36,2694.0
92,"Write one simple question comparing two geometric shapes for an elementary student in the context of a garden, using triangles and quadrilaterals. Keep the wording clear and age-appropriate. Return only the question in plain text, with no answer or explanation.","assistant

What is the main difference between a square and a rectangle?",0.2583591938018799,2113.36,2694.0
93,"Make a single easy question asking which amount is larger for a student learning basic mathematics in the context of a school library, using the words greater, less, or equal. Keep the wording clear and age-appropriate. Return one question only, written as plain text.","assistant

Which is greater: 5 or 3?",0.23070669174194336,2113.36,2694.0
94,"Write a single simple word problem that can be solved with one equation for an upper elementary student in the context of a pet shelter, with the unknown on the right side. Keep the question concise. Give only the question as plain text. Do not include the solution.","assistant

A pet shelter has 15 dogs and 8 cats. If 5 more dogs and 3 more cats are added, how many pets will the shelter have in total?",0.5917682647705078,2113.36,2694.0
95,"Write a single simple question about equal sharing for a student learning basic mathematics in the context of a school cafeteria, using divisors from 2 to 10. Use familiar vocabulary. Output only the question in text form, without hints or an answer.","assistant

What is the best way to share a pizza equally among 8 friends at a school cafeteria?",0.3556845188140869,2113.36,2694.0
96,"Prepare a single moderate question comparing two groups with a ratio for a young learner ready for a challenge in the context of a classroom, without fractions or decimals. Keep the question concise. Use plain text only and provide no solution or explanation.","assistant

Group A: 3 boys, 2 girls
Group B: 4 boys, 3 girls

What is the ratio of boys to girls in Group A?",0.5761651992797852,2113.36,2694.0
97,"Create a single easy question about taking away for a student learning basic mathematics in the context of a science fair, using numbers up to 20. Keep the wording clear and age-appropriate. Return only the question in plain text, with no answer or explanation.","assistant

What is the sum of 5 + 7?",0.24208807945251465,2113.36,2694.0
98,"Create a single simple addition question with three addends for an upper elementary student in the context of a music class, with no regrouping. Keep the question concise. Use plain text only and provide no solution or explanation.","assistant

2 + 5 + 3",0.1853499412536621,2113.36,2694.0
99,"Create one easy simple number-pattern question for a young learner ready for a challenge in the context of a bakery, using division with no remainder. Keep the wording clear and age-appropriate. Output only the question in text form, without hints or an answer.","assistant

What number do you need to divide 36 by 6 to get 6?",0.3266117572784424,2113.36,2694.0
100,"Create one moderate ratio word problem for a primary school student learning advanced topics in the context of a toy store, using two types of objects. Use one direct question at the end. Use plain text only and provide no solution or explanation.","assistant

A toy store has 15 boxes of crayons, each containing 8 boxes of markers, and each box of markers contains 12 crayons. How many crayons does the store have in total?",0.6825878620147705,2113.36,2694.0
101,"Create one easy question about equal groups for an upper elementary student in the context of a playground, using facts from 2 to 5. Keep the question concise. Return one question only, written as plain text.","assistant

What is the main reason why playgrounds have rules to keep everyone safe?",0.2985401153564453,2113.36,2694.0
